#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
  83800      4.81e-02    4.89e-02      2.73e-03    2.64e-03      1.83e-03    1.87e-03    3.3e-03
  83900      6.41e-02    5.94e-02      8.40e-03    8.13e-03      2.24e-03    2.05e-03    3.3e-03
  84000      5.43e-02    4.96e-02      3.45e-03    2.78e-03      2.06e-03    1.89e-03    3.3e-03
  84100      6.73e-02    6.16e-02      4.89e-03    4.60e-03      2.54e-03    2.32e-03    3.3e-03
  84200      1.03e-01    6.47e-02      7.52e-03    7.66e-03      3.88e-03    2.31e-03    3.3e-03
  84300      5.79e-02    6.75e-02      1.28e-02    1.17e-02      1.51e-03    2.14e-03    3.3e-03
  84400      1.37e-01    1.11e-01      1.71e-02    1.67e-02      4.82e-03    3.70e-03    3.3e-03
  84500      7.85e-02    7.32e-02      1.34e-02    1.36e-02      2.50e-03    2.22e-03    3.3e-03
  84600      5.48e-02    7.07e-02      1.16e-03    5.80e-04      2.12e-03    2.74e-03    3.3e-03
  84700      6.40e-02    7.12e-02      1.05e-02    1.02e-02      2.08e-03    2.43e-03    3.3e-03
  84800      5.18e-02    5.18e-02      7.28e-03    7.28e-03      1.77e-03    1.77e-03    3.3e-03
  84900      9.90e-02    8.42e-02      2.43e-02    2.26e-02      2.19e-03    1.44e-03    3.3e-03
  85000      7.66e-02    9.53e-02      1.48e-02    1.53e-02      2.27e-03    3.12e-03    3.3e-03
  85100      5.53e-02    7.71e-02      2.53e-03    2.27e-03      2.12e-03    2.98e-03    3.3e-03
  85200      8.80e-02    7.33e-02      1.15e-02    9.80e-03      3.07e-03    2.54e-03    3.3e-03
  85300      5.09e-02    6.60e-02      4.78e-03    5.06e-03      1.87e-03    2.48e-03    3.3e-03
  85400      5.69e-02    4.85e-02      6.59e-03    6.58e-03      2.03e-03    1.68e-03    3.3e-03
  85500      9.69e-02    9.39e-02      2.01e-02    1.66e-02      2.71e-03    2.94e-03    3.3e-03
  85600      6.92e-02    4.41e-02      5.08e-03    5.07e-03      2.60e-03    1.58e-03    3.3e-03
  85700      5.48e-02    7.57e-02      1.13e-02    9.69e-03      1.53e-03    2.65e-03    3.3e-03
  85800      9.26e-02    6.48e-02      3.13e-03    4.47e-03      3.57e-03    2.45e-03    3.3e-03
  85900      5.89e-02    4.72e-02      4.10e-03    3.89e-03      2.23e-03    1.76e-03    3.3e-03
  86000      4.54e-02    8.44e-02      4.97e-03    6.85e-03      1.64e-03    3.15e-03    3.3e-03
  86100      5.94e-02    7.56e-02      6.11e-03    7.82e-03      2.16e-03    2.75e-03    3.3e-03
  86200      8.39e-02    5.90e-02      2.08e-03    2.21e-03      3.25e-03    2.27e-03    3.3e-03
  86300      1.48e-01    8.12e-02      1.97e-02    1.16e-02      5.16e-03    2.77e-03    3.3e-03
  86400      5.74e-02    5.63e-02      4.08e-04    5.52e-04      2.23e-03    2.18e-03    3.3e-03
  86500      6.58e-02    6.45e-02      4.82e-03    4.51e-03      2.48e-03    2.43e-03    3.3e-03
  86600      7.63e-02    6.88e-02      1.48e-02    1.61e-02      2.25e-03    1.66e-03    3.3e-03
  86700      6.43e-02    4.83e-02      7.01e-03    8.90e-03      2.32e-03    1.47e-03    3.3e-03
  86800      8.33e-02    4.87e-02      7.71e-04    1.79e-03      3.23e-03    1.88e-03    3.3e-03
  86900      7.00e-02    8.34e-02      2.56e-03    3.03e-03      2.70e-03    3.21e-03    3.3e-03
  87000      7.96e-02    6.45e-02      8.77e-03    4.51e-03      2.87e-03    2.43e-03    3.3e-03
  87100      6.53e-02    7.69e-02      7.24e-03    6.56e-03      2.35e-03    2.86e-03    3.3e-03
  87200      7.35e-02    6.06e-02      4.89e-03    5.87e-03      2.78e-03    2.22e-03    3.3e-03
  87300      7.95e-02    5.54e-02      1.20e-02    1.19e-02      2.66e-03    1.49e-03    3.3e-03
  87400      6.12e-02    6.48e-02      4.68e-03    4.14e-03      2.30e-03    2.46e-03    3.3e-03
  87500      6.47e-02    7.54e-02      1.33e-02    1.47e-02      1.82e-03    2.22e-03    3.3e-03
  87600      5.08e-02    5.42e-02      6.53e-03    7.16e-03      1.78e-03    1.89e-03    3.3e-03
  87700      1.09e-01    1.18e-01      1.35e-04    2.33e-03      4.22e-03    4.56e-03    3.3e-03
  87800      5.47e-02    5.27e-02      4.48e-03    3.47e-03      2.04e-03    2.00e-03    3.3e-03
  87900      9.75e-02    8.41e-02      2.14e-02    2.18e-02      2.56e-03    1.62e-03    3.3e-03
  88000      6.78e-02    6.24e-02      1.19e-02    1.08e-02      2.13e-03    1.98e-03    3.3e-03
  88100      6.58e-02    8.58e-02      1.27e-02    1.34e-02      1.95e-03    2.84e-03    3.3e-03
  88200      4.67e-02    6.38e-02      4.64e-03    3.78e-03      1.71e-03    2.43e-03    3.3e-03
  88300      1.60e-01    1.03e-01      1.73e-02    1.43e-02      5.77e-03    3.52e-03    3.3e-03
  88400      5.15e-02    7.56e-02      2.83e-04    8.22e-07      2.00e-03    2.93e-03    3.3e-03
  88500      4.28e-02    4.71e-02      3.16e-03    3.21e-03      1.61e-03    1.78e-03    3.3e-03
  88600      9.41e-02    7.54e-02      1.62e-02    1.67e-02      2.99e-03    1.96e-03    3.3e-03
  88700      7.52e-02    9.21e-02      1.26e-02    1.29e-02      2.41e-03    3.15e-03    3.3e-03
  88800      7.11e-02    9.57e-02      1.36e-02    1.45e-02      2.12e-03    3.20e-03    3.3e-03
  88900      5.40e-02    6.19e-02      3.20e-03    2.72e-03      2.05e-03    2.38e-03    3.3e-03
  89000      7.10e-02    6.47e-02      1.49e-02    1.45e-02      1.97e-03    1.65e-03    3.3e-03
  89100      5.75e-02    4.28e-02      1.67e-03    2.39e-03      2.22e-03    1.63e-03    3.3e-03
  89200      1.01e-01    1.03e-01      1.66e-02    1.68e-02      3.27e-03    3.37e-03    3.3e-03
  89300      6.52e-02    5.68e-02      1.91e-03    6.18e-03      2.52e-03    2.05e-03    3.3e-03
  89400      4.56e-02    3.90e-02      1.64e-03    1.82e-03      1.76e-03    1.49e-03    3.3e-03
  89500      6.78e-02    4.38e-02      8.44e-03    8.48e-03      2.39e-03    1.30e-03    3.3e-03
  89600      1.45e-01    1.47e-01      3.51e-02    3.76e-02      3.29e-03    2.95e-03    3.3e-03
  89700      5.24e-02    4.84e-02      4.65e-03    4.36e-03      1.94e-03    1.79e-03    3.3e-03
  89800      1.06e-01    9.02e-02      3.97e-03    5.01e-03      4.07e-03    3.44e-03    3.3e-03
  89900      8.76e-02    3.89e-02      7.51e-03    3.11e-03      3.26e-03    1.45e-03    3.3e-03
  90000      8.55e-02    5.81e-02      1.03e-02    1.06e-02      3.09e-03    1.78e-03    3.2e-03
  90100      5.89e-02    5.89e-02      1.86e-03    1.86e-03      2.33e-03    2.33e-03    3.2e-03
  90200      8.42e-02    9.88e-02      9.24e-03    1.08e-02      3.10e-03    3.64e-03    3.2e-03
  90300      5.13e-02    6.78e-02      4.89e-04    6.41e-04      2.04e-03    2.70e-03    3.2e-03
  90400      4.57e-02    9.37e-02      2.00e-03    2.40e-03      1.80e-03    3.72e-03    3.2e-03
  90500      4.95e-02    8.30e-02      6.85e-03    7.43e-03      1.72e-03    3.14e-03    3.2e-03
  90600      4.57e-02    4.86e-02      1.60e-03    1.72e-03      1.81e-03    1.92e-03    3.2e-03
  90700      5.09e-02    6.30e-02      3.34e-03    2.81e-03      1.97e-03    2.48e-03    3.2e-03
  90800      6.28e-02    5.49e-02      4.06e-03    2.36e-03      2.44e-03    2.16e-03    3.2e-03
  90900      8.07e-02    6.19e-02      1.10e-02    1.11e-02      2.82e-03    1.92e-03    3.2e-03
  91000      9.79e-02    8.58e-02      1.16e-03    1.59e-03      3.90e-03    3.41e-03    3.2e-03
  91100      9.31e-02    5.97e-02      1.31e-02    1.33e-02      3.23e-03    1.48e-03    3.2e-03
  91200      5.46e-02    5.75e-02      7.94e-04    7.54e-04      2.17e-03    2.29e-03    3.2e-03
  91300      4.15e-02    6.41e-02      5.76e-04    1.94e-03      1.65e-03    2.54e-03    3.2e-03
  91400      5.84e-02    6.53e-02      8.92e-03    8.13e-03      1.96e-03    2.34e-03    3.2e-03
  91500      5.09e-02    8.42e-02      6.73e-03    5.30e-03      1.80e-03    3.27e-03    3.2e-03
  91600      4.31e-02    5.17e-02      6.12e-03    6.14e-03      1.49e-03    1.87e-03    3.2e-03
  91700      7.58e-02    5.58e-02      1.57e-02    1.23e-02      2.08e-03    1.41e-03    3.2e-03
  91800      5.71e-02    4.22e-02      5.68e-03    5.80e-03      2.13e-03    1.47e-03    3.2e-03
  91900      7.97e-02    7.30e-02      9.82e-03    1.03e-02      2.86e-03    2.53e-03    3.2e-03
  92000      1.08e-01    7.35e-02      1.43e-02    1.18e-02      3.83e-03    2.42e-03    3.2e-03
  92100      8.56e-02    7.43e-02      1.68e-02    1.54e-02      2.48e-03    2.03e-03    3.2e-03
  92200      6.46e-02    5.51e-02      3.18e-03    2.66e-04      2.53e-03    2.19e-03    3.2e-03
  92300      9.78e-02    5.89e-02      4.13e-04    2.10e-03      3.89e-03    2.33e-03    3.2e-03
  92400      4.82e-02    4.47e-02      5.25e-03    5.34e-03      1.77e-03    1.62e-03    3.2e-03
  92500      7.12e-02    5.00e-02      5.70e-03    5.78e-03      2.72e-03    1.82e-03    3.2e-03
  92600      6.76e-02    5.45e-02      6.28e-03    6.48e-03      2.55e-03    1.97e-03    3.2e-03
  92700      4.88e-02    4.25e-02      2.20e-03    1.17e-03      1.92e-03    1.69e-03    3.2e-03
  92800      7.57e-02    4.10e-02      5.05e-03    4.56e-03      2.93e-03    1.50e-03    3.2e-03
  92900      7.29e-02    7.02e-02      1.03e-03    1.10e-03      2.90e-03    2.79e-03    3.2e-03
  93000      7.91e-02    7.91e-02      1.79e-02    1.79e-02      1.92e-03    1.92e-03    3.2e-03
  93100      6.54e-02    6.90e-02      8.88e-03    8.84e-03      2.29e-03    2.46e-03    3.2e-03
  93200      7.41e-02    7.06e-02      1.41e-02    1.29e-02      2.20e-03    2.16e-03    3.2e-03
  93300      6.05e-02    5.19e-02      3.36e-03    4.96e-03      2.36e-03    1.95e-03    3.2e-03
  93400      7.40e-02    7.83e-02      2.24e-03    1.46e-03      2.93e-03    3.11e-03    3.2e-03
  93500      1.15e-01    9.85e-02      2.03e-02    1.96e-02      3.60e-03    2.82e-03    3.2e-03
  93600      6.79e-02    8.77e-02      1.54e-02    1.53e-02      1.66e-03    2.77e-03    3.2e-03
  93700      6.13e-02    5.62e-02      1.20e-02    1.06e-02      1.78e-03    1.68e-03    3.2e-03
  93800      8.90e-02    8.89e-02      2.29e-02    2.26e-02      1.54e-03    1.61e-03    3.2e-03
  93900      5.36e-02    4.52e-02      1.00e-03    1.14e-03      2.13e-03    1.79e-03    3.2e-03
  94000      5.85e-02    9.97e-02      1.14e-02    1.21e-02      1.70e-03    3.60e-03    3.2e-03
  94100      6.37e-02    5.06e-02      1.55e-03    2.16e-03      2.53e-03    1.99e-03    3.2e-03
  94200      8.84e-02    4.38e-02      2.34e-03    1.54e-03      3.51e-03    1.73e-03    3.2e-03
  94300      1.05e-01    9.29e-02      1.48e-02    1.34e-02      3.63e-03    3.19e-03    3.2e-03
  94400      5.47e-02    4.64e-02      6.89e-04    3.19e-04      2.17e-03    1.85e-03    3.2e-03
  94500      6.91e-02    7.50e-02      1.73e-02    1.75e-02      1.32e-03    1.73e-03    3.2e-03
  94600      6.08e-02    5.07e-02      5.47e-03    5.45e-03      2.30e-03    1.87e-03    3.2e-03
  94700      9.66e-02    5.81e-02      4.06e-03    4.42e-03      3.81e-03    2.23e-03    3.2e-03
  94800      6.90e-02    4.28e-02      4.10e-03    4.79e-03      2.69e-03    1.57e-03    3.2e-03
  94900      3.91e-02    3.54e-02      1.98e-03    1.84e-03      1.53e-03    1.39e-03    3.2e-03
  95000      4.68e-02    4.51e-02      2.54e-03    6.87e-04      1.83e-03    1.79e-03    3.2e-03
  95100      3.39e-02    5.84e-02      7.41e-04    1.88e-03      1.35e-03    2.31e-03    3.2e-03
  95200      5.47e-02    4.83e-02      4.32e-03    4.23e-03      2.09e-03    1.83e-03    3.2e-03
  95300      8.81e-02    4.10e-02      6.50e-04    3.43e-04      3.51e-03    1.63e-03    3.2e-03
  95400      8.76e-02    5.80e-02      7.38e-03    7.89e-03      3.33e-03    2.03e-03    3.2e-03
  95500      8.73e-02    9.10e-02      1.41e-02    1.52e-02      2.87e-03    2.95e-03    3.2e-03
  95600      8.07e-02    8.73e-02      2.13e-02    2.19e-02      1.22e-03    1.66e-03    3.2e-03
  95700      4.59e-02    6.45e-02      6.27e-03    8.49e-03      1.61e-03    2.28e-03    3.2e-03
  95800      4.67e-02    4.17e-02      5.28e-03    3.81e-03      1.71e-03    1.57e-03    3.2e-03
  95900      5.44e-02    4.55e-02      9.00e-04    2.11e-03      2.16e-03    1.79e-03    3.2e-03
  96000      3.63e-02    6.82e-02      2.68e-03    2.44e-03      1.40e-03    2.69e-03    3.2e-03
  96100      4.23e-02    4.04e-02      2.04e-03    3.34e-03      1.66e-03    1.54e-03    3.2e-03
  96200      4.60e-02    6.82e-02      1.48e-03    1.72e-03      1.82e-03    2.70e-03    3.2e-03
  96300      7.95e-02    6.73e-02      1.00e-02    1.40e-02      2.84e-03    1.83e-03    3.2e-03
  96400      5.62e-02    4.21e-02      2.25e-03    2.30e-03      2.22e-03    1.65e-03    3.2e-03
  96500      7.56e-02    4.92e-02      5.76e-03    6.01e-03      2.90e-03    1.77e-03    3.2e-03
  96600      5.29e-02    5.06e-02      8.14e-03    7.83e-03      1.77e-03    1.69e-03    3.2e-03
  96700      4.58e-02    6.35e-02      2.33e-04    2.87e-04      1.82e-03    2.53e-03    3.2e-03
  96800      8.12e-02    9.18e-02      1.67e-02    1.68e-02      2.24e-03    2.81e-03    3.2e-03
  96900      5.95e-02    9.78e-02      1.38e-02    1.81e-02      1.39e-03    2.97e-03    3.2e-03
  97000      7.50e-02    6.39e-02      1.31e-02    1.36e-02      2.37e-03    1.71e-03    3.2e-03
  97100      5.87e-02    4.75e-02      5.00e-03    4.54e-03      2.23e-03    1.78e-03    3.2e-03
  97200      6.47e-02    4.92e-02      1.85e-03    3.33e-03      2.56e-03    1.90e-03    3.2e-03
  97300      1.10e-01    5.21e-02      3.12e-03    3.95e-03      4.37e-03    2.00e-03    3.2e-03
  97400      9.76e-02    8.09e-02      7.05e-03    7.62e-03      3.76e-03    3.04e-03    3.2e-03
  97500      6.43e-02    4.68e-02      5.46e-03    6.23e-03      2.45e-03    1.65e-03    3.2e-03
  97600      4.01e-02    5.68e-02      4.08e-03    4.18e-03      1.49e-03    2.19e-03    3.2e-03
  97700      7.79e-02    6.50e-02      1.12e-02    1.01e-02      2.68e-03    2.17e-03    3.2e-03
  97800      9.01e-02    4.40e-02      3.10e-03    2.04e-03      3.56e-03    1.73e-03    3.2e-03
  97900      8.26e-02    5.44e-02      7.66e-03    7.31e-03      3.11e-03    1.91e-03    3.2e-03
  98000      4.67e-02    6.38e-02      3.03e-03    3.02e-03      1.81e-03    2.50e-03    3.2e-03
  98100      6.03e-02    6.65e-02      1.26e-02    1.30e-02      1.63e-03    1.93e-03    3.2e-03
  98200      7.29e-02    5.67e-02      6.54e-03    5.60e-03      2.76e-03    2.12e-03    3.2e-03
  98300      9.65e-02    8.12e-02      2.21e-02    1.98e-02      2.29e-03    1.69e-03    3.2e-03
  98400      4.57e-02    5.40e-02      7.07e-03    7.10e-03      1.53e-03    1.91e-03    3.2e-03
  98500      1.84e-01    1.23e-01      4.03e-03    3.77e-03      7.29e-03    4.87e-03    3.2e-03
  98600      8.32e-02    7.99e-02      1.07e-02    1.30e-02      2.96e-03    2.61e-03    3.2e-03
  98700      4.73e-02    4.91e-02      5.44e-04    5.05e-04      1.88e-03    1.96e-03    3.2e-03
  98800      5.94e-02    6.85e-02      9.48e-03    9.62e-03      1.96e-03    2.38e-03    3.2e-03
  98900      5.88e-02    6.41e-02      3.86e-03    4.05e-03      2.28e-03    2.49e-03    3.2e-03
  99000      6.02e-02    5.85e-02      1.12e-02    1.12e-02      1.82e-03    1.73e-03    3.2e-03
  99100      7.53e-02    5.44e-02      6.90e-03    6.64e-03      2.84e-03    1.96e-03    3.2e-03
  99200      9.23e-02    9.23e-02      1.65e-02    1.65e-02      2.87e-03    2.87e-03    3.2e-03
  99300      6.03e-02    8.59e-02      8.84e-03    8.30e-03      2.06e-03    3.22e-03    3.2e-03
  99400      7.79e-02    6.60e-02      1.67e-02    1.56e-02      2.06e-03    1.49e-03    3.2e-03
  99500      5.61e-02    6.82e-02      1.05e-02    1.37e-02      1.69e-03    1.94e-03    3.2e-03
  99600      6.17e-02    8.09e-02      7.40e-03    5.80e-03      2.23e-03    3.12e-03    3.2e-03
  99700      4.46e-02    5.23e-02      3.49e-03    4.32e-03      1.71e-03    1.99e-03    3.2e-03
  99800      7.68e-02    3.46e-02      8.42e-04    2.10e-03      3.05e-03    1.35e-03    3.2e-03
  99900      9.14e-02    8.73e-02      1.77e-02    1.66e-02      2.67e-03    2.60e-03    3.2e-03
 100000      7.93e-02    7.14e-02      5.20e-03    4.79e-03      3.15e-03    2.83e-03    3.0e-03
 100100      6.19e-02    7.23e-02      8.44e-03    8.75e-03      2.20e-03    2.65e-03    3.0e-03
 100200      5.24e-02    5.23e-02      5.10e-03    5.32e-03      2.00e-03    1.98e-03    3.0e-03
 100300      7.87e-02    4.93e-02      2.61e-03    2.03e-03      3.19e-03    1.99e-03    3.0e-03
 100400      1.04e-01    1.18e-01      5.78e-03    4.26e-03      4.14e-03    4.80e-03    3.0e-03
 100500      6.13e-02    7.69e-02      9.02e-03    9.50e-03      2.12e-03    2.81e-03    3.0e-03
 100600      6.41e-02    6.33e-02      1.17e-02    1.16e-02      1.95e-03    1.93e-03    3.0e-03
 100700      7.37e-02    7.39e-02      1.12e-02    1.09e-02      2.51e-03    2.55e-03    3.0e-03
 100800      5.42e-02    4.72e-02      1.18e-03    9.76e-04      2.21e-03    1.92e-03    3.0e-03
 100900      7.55e-02    7.00e-02      1.20e-02    1.26e-02      2.52e-03    2.17e-03    3.0e-03
 101000      3.85e-02    5.02e-02      2.48e-03    2.19e-03      1.53e-03    2.03e-03    3.0e-03
 101100      5.47e-02    5.80e-02      1.05e-03    2.06e-04      2.23e-03    2.37e-03    3.0e-03
 101200      8.75e-02    6.86e-02      7.08e-04    1.30e-03      3.57e-03    2.79e-03    3.0e-03
 101300      4.96e-02    4.35e-02      4.85e-03    4.74e-03      1.89e-03    1.63e-03    3.0e-03
 101400      6.27e-02    6.94e-02      8.33e-03    8.33e-03      2.24e-03    2.55e-03    3.0e-03
 101500      6.67e-02    7.46e-02      1.26e-02    1.26e-02      1.98e-03    2.40e-03    3.0e-03
 101600      8.08e-02    9.36e-02      1.91e-02    2.28e-02      1.68e-03    1.77e-03    3.0e-03
 101700      1.07e-01    8.56e-02      1.00e-02    6.44e-03      4.11e-03    3.37e-03    3.0e-03
 101800      4.63e-02    4.14e-02      2.25e-03    3.18e-03      1.86e-03    1.62e-03    3.0e-03
 101900      4.99e-02    3.71e-02      5.40e-03    4.22e-03      1.87e-03    1.38e-03    3.0e-03
 102000      5.73e-02    6.56e-02      1.09e-02    1.15e-02      1.69e-03    2.07e-03    3.0e-03
 102100      8.33e-02    5.16e-02      2.70e-03    3.13e-03      3.38e-03    2.06e-03    3.0e-03
 102200      7.02e-02    6.11e-02      4.17e-03    5.17e-03      2.80e-03    2.37e-03    3.0e-03
 102300      6.56e-02    6.20e-02      1.46e-03    6.21e-04      2.67e-03    2.53e-03    3.0e-03
 102400      4.93e-02    4.03e-02      3.56e-03    3.18e-03      1.94e-03    1.58e-03    3.0e-03
 102500      4.84e-02    4.99e-02      6.64e-03    4.80e-03      1.71e-03    1.91e-03    3.0e-03
 102600      4.31e-02    4.78e-02      2.29e-03    3.47e-03      1.73e-03    1.89e-03    3.0e-03
 102700      6.99e-02    5.94e-02      1.31e-02    1.28e-02      2.10e-03    1.50e-03    3.0e-03
 102800      6.21e-02    6.21e-02      5.78e-03    5.78e-03      2.39e-03    2.39e-03    3.0e-03
 102900      9.82e-02    1.23e-01      2.28e-02    2.25e-02      2.15e-03    3.76e-03    3.0e-03
 103000      1.12e-01    9.14e-02      2.26e-02    2.07e-02      3.14e-03    2.12e-03    3.0e-03
 103100      6.37e-02    8.40e-02      6.86e-03    1.34e-02      2.39e-03    2.79e-03    3.0e-03
 103200      7.53e-02    6.01e-02      2.21e-03    1.97e-03      3.06e-03    2.44e-03    3.0e-03
 103300      7.83e-02    8.77e-02      1.76e-02    1.78e-02      1.85e-03    2.41e-03    3.0e-03
 103400      3.91e-02    6.15e-02      6.24e-03    7.07e-03      1.30e-03    2.28e-03    3.0e-03
 103500      9.25e-02    5.65e-02      9.11e-03    8.43e-03      3.53e-03    1.94e-03    3.0e-03
 103600      8.52e-02    8.54e-02      2.14e-02    2.15e-02      1.42e-03    1.38e-03    3.0e-03
 103700      1.02e-01    8.44e-02      1.81e-02    1.78e-02      3.20e-03    2.22e-03    3.0e-03
 103800      5.13e-02    4.11e-02      1.58e-03    1.61e-03      2.08e-03    1.66e-03    3.0e-03
 103900      6.01e-02    4.95e-02      9.41e-03    9.30e-03      2.02e-03    1.48e-03    3.0e-03
