#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
1175300      3.77e-03    9.77e-04      1.96e-04    2.00e-05      1.93e-03    5.21e-04    1.2e-05
1175400      1.92e-03    2.64e-03      1.34e-04    5.68e-05      9.46e-04    1.41e-03    1.2e-05
1175500      1.52e-03    3.87e-03      1.75e-05    1.24e-04      8.14e-04    2.04e-03    1.2e-05
1175600      2.30e-03    1.96e-03      1.89e-04    1.76e-04      1.10e-03    9.04e-04    1.2e-05
1175700      1.86e-03    1.86e-03      1.89e-04    1.89e-04      8.15e-04    8.15e-04    1.2e-05
1175800      2.28e-03    2.85e-03      9.46e-05    6.02e-05      1.19e-03    1.52e-03    1.2e-05
1175900      2.24e-03    1.81e-03      2.67e-05    1.19e-04      1.20e-03    9.03e-04    1.2e-05
1176000      1.57e-03    2.21e-03      6.39e-05    2.62e-05      8.20e-04    1.18e-03    1.2e-05
1176100      2.90e-03    2.18e-03      1.51e-04    4.17e-05      1.49e-03    1.16e-03    1.2e-05
1176200      1.88e-03    2.32e-03      4.58e-06    1.44e-04      1.01e-03    1.17e-03    1.2e-05
1176300      2.26e-03    1.54e-03      2.15e-06    4.79e-05      1.21e-03    8.16e-04    1.2e-05
1176400      3.40e-03    2.30e-03      1.04e-04    5.32e-05      1.80e-03    1.22e-03    1.2e-05
1176500      2.66e-03    2.27e-03      9.54e-05    1.93e-04      1.40e-03    1.07e-03    1.2e-05
1176600      1.76e-03    3.42e-03      6.67e-05    2.22e-04      9.24e-04    1.71e-03    1.2e-05
1176700      2.15e-03    2.89e-03      2.54e-04    2.58e-04      8.61e-04    1.34e-03    1.2e-05
1176800      2.44e-03    2.82e-03      1.56e-04    1.50e-04      1.22e-03    1.44e-03    1.2e-05
1176900      1.60e-03    3.13e-03      1.98e-06    2.06e-04      8.58e-04    1.56e-03    1.2e-05
1177000      2.15e-03    2.46e-03      8.22e-05    1.72e-05      1.13e-03    1.32e-03    1.2e-05
1177100      3.04e-03    1.53e-03      1.14e-04    3.71e-05      1.59e-03    8.16e-04    1.2e-05
1177200      2.59e-03    1.83e-03      8.65e-05    1.30e-04      1.36e-03    8.99e-04    1.2e-05
1177300      2.52e-03    2.35e-03      3.60e-05    5.94e-06      1.35e-03    1.26e-03    1.2e-05
1177400      2.25e-03    1.56e-03      2.54e-04    2.25e-05      9.28e-04    8.32e-04    1.2e-05
1177500      1.56e-03    1.60e-03      4.93e-05    4.49e-05      8.25e-04    8.47e-04    1.2e-05
1177600      2.33e-03    4.16e-03      5.45e-05    6.75e-05      1.24e-03    2.22e-03    1.2e-05
1177700      2.82e-03    3.41e-03      2.43e-04    3.45e-05      1.32e-03    1.82e-03    1.2e-05
1177800      3.96e-03    2.62e-03      3.08e-04    5.71e-05      1.91e-03    1.40e-03    1.2e-05
1177900      2.63e-03    2.40e-03      1.03e-04    2.16e-04      1.37e-03    1.11e-03    1.2e-05
1178000      1.57e-03    4.11e-03      6.75e-05    3.60e-05      8.15e-04    2.20e-03    1.2e-05
1178100      3.95e-03    4.19e-03      3.01e-04    1.01e-04      1.92e-03    2.23e-03    1.2e-05
1178200      2.19e-03    2.01e-03      1.05e-04    1.94e-06      1.13e-03    1.08e-03    1.2e-05
1178300      1.80e-03    8.19e-04      1.04e-04    9.79e-06      9.15e-04    4.38e-04    1.2e-05
1178400      3.04e-03    1.62e-03      3.05e-04    1.94e-04      1.35e-03    6.44e-04    1.2e-05
1178500      2.93e-03    1.55e-03      1.41e-04    3.14e-05      1.51e-03    8.26e-04    1.2e-05
1178600      2.17e-03    2.56e-03      1.54e-04    1.31e-04      1.07e-03    1.31e-03    1.2e-05
1178700      2.48e-03    1.91e-03      1.24e-04    1.89e-04      1.28e-03    8.52e-04    1.2e-05
1178800      3.23e-03    2.93e-03      1.74e-04    4.34e-05      1.65e-03    1.57e-03    1.2e-05
1178900      1.95e-03    2.62e-03      7.89e-05    5.22e-05      1.02e-03    1.40e-03    1.2e-05
1179000      2.50e-03    2.08e-03      6.38e-06    1.34e-05      1.34e-03    1.12e-03    1.2e-05
1179100      1.74e-03    3.55e-03      8.04e-05    1.24e-04      9.00e-04    1.87e-03    1.2e-05
1179200      2.49e-03    3.06e-03      1.66e-04    4.99e-05      1.24e-03    1.64e-03    1.2e-05
1179300      2.73e-03    2.67e-03      2.00e-04    1.62e-04      1.33e-03    1.35e-03    1.2e-05
1179400      2.79e-03    4.03e-03      1.75e-04    3.14e-04      1.40e-03    1.94e-03    1.2e-05
1179500      3.57e-03    2.45e-03      1.88e-04    2.92e-06      1.83e-03    1.31e-03    1.2e-05
1179600      1.59e-03    2.08e-03      8.13e-05    2.23e-04      8.19e-04    8.91e-04    1.2e-05
1179700      1.85e-03    2.17e-03      1.44e-04    4.31e-05      8.89e-04    1.16e-03    1.2e-05
1179800      1.91e-03    2.23e-03      1.61e-04    6.95e-05      9.01e-04    1.18e-03    1.2e-05
1179900      2.36e-03    1.98e-03      4.71e-05    5.03e-05      1.26e-03    1.05e-03    1.2e-05
1180000      1.70e-03    2.21e-03      7.85e-05    6.86e-05      8.98e-04    1.19e-03    1.2e-05
1180100      1.82e-03    3.27e-03      1.50e-04    2.02e-04      8.82e-04    1.67e-03    1.2e-05
1180200      2.53e-03    2.07e-03      7.85e-06    1.32e-04      1.38e-03    1.06e-03    1.2e-05
1180300      1.80e-03    2.13e-03      1.50e-05    1.14e-04      9.80e-04    1.11e-03    1.2e-05
1180400      2.44e-03    3.13e-03      3.14e-04    1.41e-04      9.14e-04    1.65e-03    1.2e-05
1180500      2.02e-03    1.83e-03      3.54e-05    9.86e-05      1.10e-03    9.52e-04    1.2e-05
1180600      3.30e-03    2.98e-03      3.32e-05    2.83e-04      1.80e-03    1.37e-03    1.2e-05
1180700      1.52e-03    1.84e-03      3.18e-05    9.04e-05      8.23e-04    9.65e-04    1.2e-05
1180800      2.93e-03    2.32e-03      1.83e-04    7.84e-05      1.49e-03    1.24e-03    1.2e-05
1180900      1.65e-03    2.39e-03      1.20e-04    6.01e-05      8.20e-04    1.29e-03    1.2e-05
1181000      3.00e-03    1.86e-03      1.82e-04    7.94e-05      1.54e-03    9.89e-04    1.2e-05
1181100      2.47e-03    2.43e-03      8.56e-05    1.39e-04      1.32e-03    1.26e-03    1.2e-05
1181200      1.70e-03    1.94e-03      1.13e-04    7.15e-05      8.58e-04    1.04e-03    1.2e-05
1181300      3.85e-03    2.21e-03      2.74e-04    9.14e-05      1.93e-03    1.18e-03    1.2e-05
1181400      2.57e-03    1.99e-03      1.70e-04    6.14e-05      1.30e-03    1.07e-03    1.2e-05
1181500      2.55e-03    3.50e-03      2.83e-05    1.20e-05      1.39e-03    1.91e-03    1.2e-05
1181600      2.34e-03    1.97e-03      1.05e-04    5.97e-05      1.24e-03    1.06e-03    1.2e-05
1181700      2.28e-03    2.60e-03      1.54e-04    1.22e-04      1.15e-03    1.37e-03    1.2e-05
1181800      2.59e-03    2.20e-03      8.81e-05    2.38e-05      1.39e-03    1.20e-03    1.2e-05
1181900      2.36e-03    1.99e-03      9.11e-05    1.50e-05      1.26e-03    1.09e-03    1.2e-05
1182000      2.47e-03    1.95e-03      1.26e-04    2.17e-04      1.29e-03    8.27e-04    1.2e-05
1182100      1.63e-03    2.84e-03      8.06e-06    1.70e-04      8.91e-04    1.46e-03    1.2e-05
1182200      1.60e-03    3.19e-03      9.97e-05    1.53e-04      8.20e-04    1.68e-03    1.2e-05
1182300      2.51e-03    2.08e-03      1.39e-05    1.36e-04      1.37e-03    1.06e-03    1.2e-05
1182400      2.07e-03    2.07e-03      3.96e-05    1.17e-04      1.13e-03    1.07e-03    1.2e-05
1182500      3.63e-03    2.82e-03      2.84e-04    8.58e-05      1.78e-03    1.52e-03    1.2e-05
1182600      2.50e-03    2.40e-03      1.30e-04    1.67e-04      1.31e-03    1.21e-03    1.2e-05
1182700      2.63e-03    1.68e-03      1.67e-04    1.34e-04      1.34e-03    8.18e-04    1.2e-05
1182800      1.67e-03    1.67e-03      5.06e-06    5.06e-06      9.14e-04    9.14e-04    1.2e-05
1182900      1.77e-03    3.31e-03      1.68e-04    3.94e-05      8.19e-04    1.81e-03    1.2e-05
1183000      2.56e-03    2.30e-03      4.49e-05    1.52e-04      1.39e-03    1.17e-03    1.2e-05
1183100      3.15e-03    1.41e-03      2.65e-04    4.62e-05      1.52e-03    7.59e-04    1.2e-05
1183200      1.69e-03    2.55e-03      1.06e-04    1.11e-04      8.66e-04    1.35e-03    1.2e-05
1183300      2.39e-03    1.99e-03      8.13e-05    1.05e-05      1.28e-03    1.09e-03    1.2e-05
1183400      2.07e-03    2.06e-03      3.34e-05    1.34e-05      1.13e-03    1.13e-03    1.2e-05
1183500      3.63e-03    2.70e-03      1.36e-04    3.09e-04      1.94e-03    1.12e-03    1.2e-05
1183600      1.81e-03    1.72e-03      1.35e-04    2.43e-05      8.99e-04    9.35e-04    1.2e-05
1183700      2.67e-03    2.32e-03      2.40e-04    6.16e-05      1.26e-03    1.25e-03    1.2e-05
1183800      2.01e-03    1.73e-03      1.16e-04    9.22e-07      1.04e-03    9.46e-04    1.2e-05
1183900      3.12e-03    2.04e-03      2.23e-04    6.86e-06      1.56e-03    1.11e-03    1.2e-05
1184000      3.57e-03    3.63e-03      2.42e-04    4.20e-06      1.80e-03    1.98e-03    1.2e-05
1184100      1.56e-03    2.16e-03      8.13e-05    2.37e-04      8.17e-04    9.27e-04    1.2e-05
1184200      2.59e-03    2.60e-03      1.01e-04    1.42e-04      1.38e-03    1.35e-03    1.2e-05
1184300      2.45e-03    1.79e-03      5.42e-05    1.12e-04      1.33e-03    9.14e-04    1.2e-05
1184400      1.49e-03    2.24e-03      6.44e-06    9.58e-05      8.16e-04    1.19e-03    1.2e-05
1184500      2.45e-03    1.17e-03      1.98e-04    1.12e-05      1.19e-03    6.36e-04    1.2e-05
1184600      2.10e-03    1.96e-03      3.32e-05    1.03e-04      1.14e-03    1.02e-03    1.2e-05
1184700      2.01e-03    2.72e-03      1.06e-04    1.14e-04      1.05e-03    1.44e-03    1.2e-05
1184800      2.41e-03    2.02e-03      2.28e-05    1.39e-04      1.31e-03    1.02e-03    1.2e-05
1184900      3.04e-03    2.14e-03      2.29e-04    1.55e-05      1.50e-03    1.17e-03    1.2e-05
1185000      2.30e-03    2.39e-03      2.89e-04    6.97e-05      8.88e-04    1.29e-03    1.2e-05
1185100      3.78e-03    3.32e-03      2.40e-04    1.28e-04      1.93e-03    1.77e-03    1.2e-05
1185200      2.67e-03    1.99e-03      1.93e-04    9.74e-05      1.33e-03    1.04e-03    1.2e-05
1185300      2.01e-03    1.91e-03      2.14e-04    1.72e-04      8.80e-04    8.97e-04    1.2e-05
1185400      2.40e-03    2.47e-03      6.14e-05    8.01e-05      1.30e-03    1.33e-03    1.2e-05
1185500      2.01e-03    2.90e-03      4.47e-05    1.59e-04      1.09e-03    1.51e-03    1.2e-05
1185600      2.55e-03    2.14e-03      1.71e-05    1.19e-04      1.39e-03    1.11e-03    1.2e-05
1185700      3.08e-03    2.72e-03      1.81e-04    5.86e-05      1.59e-03    1.47e-03    1.2e-05
1185800      2.04e-03    3.94e-03      2.39e-04    1.62e-04      8.39e-04    2.09e-03    1.2e-05
1185900      1.85e-03    1.78e-03      1.39e-04    7.18e-05      9.16e-04    9.44e-04    1.2e-05
1186000      2.58e-03    2.73e-03      6.37e-06    3.69e-05      1.41e-03    1.49e-03    1.2e-05
1186100      1.92e-03    3.26e-03      1.08e-04    1.40e-05      9.93e-04    1.78e-03    1.2e-05
1186200      3.47e-03    2.05e-03      2.10e-04    1.55e-04      1.78e-03    1.01e-03    1.2e-05
1186300      1.91e-03    2.30e-03      1.80e-04    2.14e-05      8.83e-04    1.25e-03    1.2e-05
1186400      2.11e-03    2.06e-03      1.95e-05    1.22e-04      1.15e-03    1.06e-03    1.2e-05
1186500      2.51e-03    2.39e-03      1.35e-04    2.00e-04      1.31e-03    1.15e-03    1.2e-05
1186600      1.70e-03    3.46e-03      2.68e-05    6.70e-05      9.23e-04    1.88e-03    1.2e-05
1186700      2.49e-03    1.58e-03      9.00e-06    7.82e-06      1.36e-03    8.65e-04    1.2e-05
1186800      2.44e-03    3.42e-03      3.84e-05    3.61e-04      1.33e-03    1.50e-03    1.2e-05
1186900      3.58e-03    2.54e-03      2.46e-04    1.91e-04      1.80e-03    1.26e-03    1.2e-05
1187000      2.19e-03    1.75e-03      1.07e-04    5.99e-06      1.15e-03    9.57e-04    1.2e-05
1187100      1.63e-03    2.41e-03      6.20e-05    8.78e-05      8.71e-04    1.29e-03    1.2e-05
1187200      1.55e-03    3.99e-03      8.23e-05    3.63e-04      8.08e-04    1.87e-03    1.2e-05
1187300      2.45e-03    3.53e-03      4.75e-05    8.35e-05      1.33e-03    1.91e-03    1.2e-05
1187400      2.04e-03    1.97e-03      8.43e-06    1.13e-04      1.11e-03    1.02e-03    1.2e-05
1187500      1.64e-03    2.21e-03      1.10e-04    6.68e-05      8.27e-04    1.19e-03    1.2e-05
1187600      1.96e-03    2.75e-03      1.93e-04    1.93e-04      8.88e-04    1.38e-03    1.2e-05
1187700      2.34e-03    1.09e-03      1.52e-05    1.06e-04      1.28e-03    4.95e-04    1.2e-05
1187800      2.84e-03    1.78e-03      1.46e-04    6.30e-05      1.49e-03    9.55e-04    1.2e-05
1187900      2.93e-03    2.31e-03      7.89e-05    3.40e-05      1.58e-03    1.26e-03    1.2e-05
1188000      2.55e-03    1.49e-03      2.47e-05    2.28e-05      1.39e-03    8.12e-04    1.2e-05
1188100      2.32e-03    3.86e-03      1.76e-04    2.22e-04      1.14e-03    1.99e-03    1.2e-05
1188200      2.09e-03    2.13e-03      1.89e-05    9.92e-06      1.14e-03    1.16e-03    1.2e-05
1188300      2.71e-03    2.42e-03      2.41e-04    3.88e-05      1.28e-03    1.32e-03    1.2e-05
1188400      1.62e-03    2.89e-03      1.50e-05    2.72e-04      8.85e-04    1.33e-03    1.2e-05
1188500      1.69e-03    2.15e-03      1.34e-04    4.46e-05      8.25e-04    1.17e-03    1.2e-05
1188600      2.19e-03    2.36e-03      9.14e-05    1.57e-04      1.16e-03    1.19e-03    1.2e-05
1188700      2.23e-03    1.99e-03      3.00e-05    1.76e-04      1.21e-03    9.39e-04    1.2e-05
1188800      1.75e-03    2.57e-03      8.53e-05    4.71e-06      9.20e-04    1.40e-03    1.2e-05
1188900      3.04e-03    1.66e-03      1.83e-04    1.76e-05      1.56e-03    9.05e-04    1.2e-05
1189000      1.62e-03    2.36e-03      6.75e-05    1.58e-04      8.62e-04    1.19e-03    1.2e-05
1189100      2.60e-03    4.30e-03      1.67e-04    3.04e-04      1.32e-03    2.15e-03    1.2e-05
1189200      2.49e-03    2.40e-03      5.90e-05    4.67e-05      1.35e-03    1.30e-03    1.2e-05
1189300      4.25e-03    2.73e-03      4.33e-04    1.94e-04      1.90e-03    1.36e-03    1.2e-05
1189400      1.50e-03    2.31e-03      6.92e-06    3.49e-05      8.20e-04    1.26e-03    1.2e-05
1189500      1.87e-03    3.06e-03      7.17e-06    1.03e-04      1.02e-03    1.64e-03    1.2e-05
1189600      2.93e-03    1.13e-03      1.83e-04    1.13e-04      1.50e-03    5.08e-04    1.2e-05
1189700      3.44e-03    2.70e-03      1.18e-04    2.67e-04      1.84e-03    1.23e-03    1.2e-05
1189800      2.48e-03    2.11e-03      7.94e-05    2.50e-04      1.33e-03    8.60e-04    1.2e-05
1189900      2.12e-03    1.48e-03      2.41e-04    2.07e-05      8.92e-04    8.04e-04    1.2e-05
1190000      1.48e-03    1.81e-03      4.03e-05    1.03e-04      8.14e-04    9.51e-04    1.1e-05
1190100      3.40e-03    1.73e-03      1.95e-04    1.21e-04      1.79e-03    8.83e-04    1.1e-05
1190200      1.66e-03    4.58e-03      9.55e-05    1.35e-04      8.73e-04    2.51e-03    1.1e-05
1190300      1.87e-03    2.38e-03      4.90e-05    1.47e-05      1.03e-03    1.32e-03    1.1e-05
1190400      2.47e-03    2.13e-03      7.49e-06    2.64e-05      1.38e-03    1.18e-03    1.1e-05
1190500      1.51e-03    2.82e-03      4.64e-05    8.38e-05      8.28e-04    1.55e-03    1.1e-05
1190600      2.06e-03    1.50e-03      1.25e-04    4.58e-05      1.07e-03    8.22e-04    1.1e-05
1190700      3.64e-03    2.17e-03      1.94e-04    5.72e-05      1.93e-03    1.19e-03    1.1e-05
1190800      2.31e-03    1.74e-03      1.69e-04    6.19e-05      1.17e-03    9.49e-04    1.1e-05
1190900      2.92e-03    2.12e-03      1.12e-04    2.23e-05      1.59e-03    1.18e-03    1.1e-05
1191000      2.54e-03    3.60e-03      1.72e-04    2.23e-04      1.31e-03    1.88e-03    1.1e-05
1191100      1.75e-03    2.24e-03      1.10e-04    5.35e-05      9.10e-04    1.23e-03    1.1e-05
1191200      2.53e-03    1.81e-03      7.61e-05    2.18e-05      1.39e-03    1.00e-03    1.1e-05
1191300      1.90e-03    2.18e-03      1.77e-04    3.47e-06      8.99e-04    1.21e-03    1.1e-05
1191400      1.70e-03    4.52e-03      1.19e-04    3.18e-05      8.70e-04    2.51e-03    1.1e-05
1191500      2.56e-03    2.22e-03      1.12e-04    1.15e-04      1.38e-03    1.18e-03    1.1e-05
1191600      2.15e-03    1.42e-03      4.53e-05    3.33e-05      1.19e-03    7.82e-04    1.1e-05
1191700      2.61e-03    3.19e-03      1.93e-04    1.13e-04      1.32e-03    1.74e-03    1.1e-05
1191800      2.85e-03    2.02e-03      1.69e-04    4.37e-05      1.50e-03    1.11e-03    1.1e-05
1191900      2.49e-03    2.35e-03      1.13e-04    1.76e-04      1.34e-03    1.18e-03    1.1e-05
1192000      2.44e-03    1.48e-03      1.25e-04    1.64e-05      1.30e-03    8.24e-04    1.1e-05
1192100      2.21e-03    3.20e-03      2.70e-04    1.81e-04      8.92e-04    1.68e-03    1.1e-05
1192200      1.61e-03    2.81e-03      1.19e-04    8.82e-05      8.17e-04    1.54e-03    1.1e-05
1192300      2.43e-03    2.24e-03      5.98e-06    1.77e-05      1.35e-03    1.24e-03    1.1e-05
1192400      2.07e-03    2.16e-03      1.28e-05    2.17e-05      1.15e-03    1.20e-03    1.1e-05
1192500      2.46e-03    1.48e-03      2.58e-05    2.21e-05      1.37e-03    8.19e-04    1.1e-05
1192600      1.96e-03    3.46e-03      1.54e-04    6.26e-05      9.78e-04    1.91e-03    1.1e-05
1192700      1.62e-03    3.57e-03      5.29e-05    1.16e-05      8.86e-04    1.98e-03    1.1e-05
1192800      3.71e-03    2.66e-03      2.49e-04    1.39e-05      1.91e-03    1.48e-03    1.1e-05
1192900      3.32e-03    3.91e-03      1.71e-06    2.54e-04      1.84e-03    2.02e-03    1.1e-05
1193000      2.16e-03    2.63e-03      1.15e-05    8.05e-06      1.20e-03    1.46e-03    1.1e-05
1193100      2.72e-03    1.83e-03      8.46e-05    6.36e-06      1.49e-03    1.02e-03    1.1e-05
1193200      2.15e-03    2.16e-03      1.53e-05    1.59e-04      1.19e-03    1.09e-03    1.1e-05
1193300      3.14e-03    2.11e-03      2.24e-04    9.60e-05      1.60e-03    1.14e-03    1.1e-05
1193400      1.65e-03    1.43e-03      1.95e-05    1.52e-04      9.15e-04    6.36e-04    1.1e-05
1193500      1.76e-03    4.21e-03      1.67e-04    1.23e-04      8.24e-04    2.31e-03    1.1e-05
1193600      2.64e-03    3.37e-03      1.23e-04    1.59e-05      1.42e-03    1.87e-03    1.1e-05
1193700      2.12e-03    2.25e-03      1.39e-04    1.85e-04      1.09e-03    1.11e-03    1.1e-05
1193800      1.65e-03    1.48e-03      6.97e-05    1.22e-05      8.92e-04    8.22e-04    1.1e-05
1193900      2.43e-03    1.67e-03      3.53e-05    1.22e-04      1.35e-03    8.47e-04    1.1e-05
1194000      2.92e-03    1.88e-03      1.01e-04    8.81e-05      1.59e-03    1.01e-03    1.1e-05
1194100      2.51e-03    2.08e-03      9.31e-05    8.83e-05      1.37e-03    1.12e-03    1.1e-05
1194200      1.70e-03    1.91e-03      6.27e-05    1.07e-04      9.23e-04    1.01e-03    1.1e-05
1194300      2.26e-03    3.23e-03      1.83e-04    3.42e-05      1.12e-03    1.80e-03    1.1e-05
1194400      1.64e-03    2.14e-03      1.31e-04    5.16e-05      8.15e-04    1.18e-03    1.1e-05
1194500      2.25e-03    3.56e-03      1.10e-04    6.94e-05      1.20e-03    1.97e-03    1.1e-05
1194600      2.40e-03    1.88e-03      4.36e-06    7.72e-05      1.34e-03    1.02e-03    1.1e-05
1194700      2.05e-03    1.64e-03      1.18e-04    1.01e-04      1.08e-03    8.58e-04    1.1e-05
1194800      3.45e-03    1.97e-03      1.76e-04    3.06e-05      1.84e-03    1.09e-03    1.1e-05
1194900      1.61e-03    2.96e-03      7.17e-05    2.26e-04      8.66e-04    1.49e-03    1.1e-05
1195000      2.45e-03    2.71e-03      1.11e-04    3.16e-05      1.32e-03    1.51e-03    1.1e-05
1195100      3.46e-03    1.95e-03      2.20e-04    1.04e-04      1.79e-03    1.03e-03    1.1e-05
1195200      2.51e-03    2.37e-03      5.63e-05    1.39e-04      1.39e-03    1.25e-03    1.1e-05
1195300      1.99e-03    1.57e-03      2.08e-05    8.24e-05      1.11e-03    8.32e-04    1.1e-05
1195400      2.79e-03    1.90e-03      1.29e-04    4.12e-05      1.50e-03    1.05e-03    1.1e-05
